Cameo video price,Price Group,Wikipedia,FF Celebrity rating,FF Main category rating,Catergory_Actors,Catergory_Artists,Catergory_Athletes,Catergory_Business People,Catergory_Chefs,Catergory_Comedians,Catergory_Models,Catergory_Musicians,Catergory_Personalities,Catergory_Public Figures,Catergory_Writers,cameo video price category
25.0,$10.00-$24.99,116,40304.0,7885,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
35.0,$25.00-$49.99,135,28877.0,5489,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
90.0,$100-499.99,437,11233.0,633,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
29.0,$25.00-$49.99,268,34868.0,41,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
40.0,$25.00-$49.99,380,25294.0,6987,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
13.0,$10.00-$24.99,53,77838.0,2681,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
30.0,$25.00-$49.99,161,33748.0,6533,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
405.0,$500 and above,1557,2501.0,1,0,0,1,0,0,0,0,0,0,0,0,$500 and above
35.0,$25.00-$49.99,102,28970.0,7648,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,664,20282.0,3726,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
50.0,$25.00-$49.99,262,20282.0,361,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
120.0,$500 and above,1054,8452.0,1322,0,0,0,0,0,0,0,0,0,1,0,$500 and above
20.0,$10.00-$24.99,161,50732.0,655,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,87,50732.0,5950,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
50.0,$25.00-$49.99,504,20318.0,6037,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
15.0,$10.00-$24.99,123,67750.0,1098,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
150.0,$500 and above,957,6782.0,172,0,0,1,0,0,0,0,0,0,0,0,$500 and above
45.0,$25.00-$49.99,308,22607.0,6476,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
38.0,$25.00-$49.99,227,26776.0,7265,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
125.0,$500 and above,741,8146.0,3141,1,0,0,0,0,0,0,0,0,0,0,$500 and above
50.0,$25.00-$49.99,250,20373.0,362,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
20.0,$10.00-$24.99,36,50995.0,228,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,115,50995.0,1339,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
50.0,$25.00-$49.99,577,20412.0,364,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,345,20412.0,281,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
69.0,$100-499.99,392,14798.0,8,0,0,0,0,0,1,0,0,0,0,0,$100-499.99
55.0,$100-499.99,295,18566.0,3378,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
80.0,$100-499.99,827,12782.0,2208,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
35.0,$25.00-$49.99,2842,29226.0,21,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
25.0,$10.00-$24.99,216,40919.0,9446,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,149,40919.0,4783,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,113,68286.0,13313,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
10.0,$5.00-$9.99,48,102616.0,19195,0,0,0,0,0,0,0,0,0,1,0,$5.00-$9.99
54.0,$100-499.99,72,19040.0,564,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
60.0,$100-499.99,584,17144.0,5349,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
35.0,$25.00-$49.99,244,29402.0,5590,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
35.0,$25.00-$49.99,156,29402.0,5590,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
120.0,$500 and above,906,8579.0,1347,0,0,0,0,0,0,0,0,0,1,0,$500 and above
5.0,$0-$4.99,23,205970.0,33733,0,0,0,0,0,0,0,0,0,1,0,$0-$4.99
20.0,$10.00-$24.99,205,51532.0,10132,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
25.0,$10.00-$24.99,226,41246.0,9501,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,135,41246.0,9501,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
200.0,$500 and above,2142,5173.0,2207,1,0,0,0,0,0,0,0,0,0,0,$500 and above
25.0,$10.00-$24.99,193,41417.0,8094,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
25.0,$10.00-$24.99,43,41417.0,8094,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
20.0,$10.00-$24.99,138,51809.0,6086,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,213,51809.0,10191,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
20.0,$10.00-$24.99,27,51809.0,233,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
100.0,$100-499.99,685,10369.0,274,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
50.0,$25.00-$49.99,236,20740.0,577,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
40.0,$25.00-$49.99,249,25926.0,4903,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
79.0,$100-499.99,262,13137.0,4426,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
70.0,$100-499.99,1008,14845.0,44,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
100.0,$100-499.99,796,10393.0,1724,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
75.0,$100-499.99,264,13858.0,807,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
15.0,$10.00-$24.99,102,69297.0,13509,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
100.0,$100-499.99,264,10399.0,27,0,0,0,0,0,0,0,0,1,0,0,$100-499.99
25.0,$10.00-$24.99,149,41606.0,8140,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
25.0,$10.00-$24.99,232,41606.0,9556,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
95.0,$100-499.99,520,10968.0,25,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
40.0,$25.00-$49.99,198,26061.0,7127,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,135,34772.0,6728,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
65.0,$100-499.99,1153,16056.0,293,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
100.0,$100-499.99,844,10441.0,3759,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
25.0,$10.00-$24.99,165,41786.0,4879,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
35.0,$25.00-$49.99,286,29856.0,878,0,0,0,0,0,0,0,0,1,0,0,$25.00-$49.99
35.0,$25.00-$49.99,442,29856.0,219,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
85.0,$100-499.99,714,12295.0,346,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
20.0,$10.00-$24.99,148,52350.0,1719,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
40.0,$25.00-$49.99,291,26183.0,7155,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
40.0,$25.00-$49.99,498,26183.0,7155,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
299.0,$500 and above,1562,3504.0,73,0,0,0,0,0,1,0,0,0,0,0,$500 and above
25.0,$10.00-$24.99,141,41990.0,1317,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,124,41990.0,9616,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
40.0,$25.00-$49.99,234,26259.0,4962,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
75.0,$100-499.99,843,14020.0,182,0,0,0,0,0,1,0,0,0,0,0,$100-499.99
35.0,$25.00-$49.99,54,30048.0,5754,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
50.0,$25.00-$49.99,453,21044.0,3891,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
50.0,$25.00-$49.99,1136,21044.0,3891,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
20.0,$10.00-$24.99,170,52630.0,460,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
95.0,$100-499.99,878,11081.0,3932,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
40.0,$25.00-$49.99,1948,26323.0,7177,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
100.0,$100-499.99,157,10531.0,24,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
150.0,$500 and above,700,7025.0,182,0,0,1,0,0,0,0,0,0,0,0,$500 and above
30.0,$25.00-$49.99,105,35127.0,6804,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
30.0,$25.00-$49.99,461,35127.0,8629,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
100.0,$100-499.99,843,10576.0,1770,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
50.0,$25.00-$49.99,341,21220.0,6214,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
75.0,$100-499.99,814,14153.0,1492,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
50.0,$25.00-$49.99,310,21258.0,3939,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
45.0,$25.00-$49.99,519,23623.0,6679,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
40.0,$25.00-$49.99,503,26584.0,7222,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
40.0,$25.00-$49.99,466,26584.0,7222,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
250.0,$500 and above,1806,4254.0,409,0,0,0,0,0,0,0,1,0,0,0,$500 and above
25.0,$10.00-$24.99,44,42556.0,1436,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,308,42556.0,9692,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
30.0,$25.00-$49.99,217,35465.0,8678,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
20.0,$10.00-$24.99,114,53230.0,10465,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
20.0,$10.00-$24.99,134,53230.0,10465,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
75.0,$100-499.99,439,14196.0,1499,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
95.0,$100-499.99,1887,11212.0,1159,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
350.0,$500 and above,2111,3045.0,285,0,0,0,0,0,0,0,1,0,0,0,$500 and above
90.0,$100-499.99,530,11843.0,1231,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
5.0,$0-$4.99,10,213266.0,21811,0,0,1,0,0,0,0,0,0,0,0,$0-$4.99
55.0,$100-499.99,598,19403.0,513,0,0,0,0,0,0,0,0,1,0,0,$100-499.99
50.0,$25.00-$49.99,326,21347.0,2374,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
25.0,$10.00-$24.99,65,42739.0,284,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,296,42739.0,150,0,0,0,0,0,0,0,0,1,0,0,$10.00-$24.99
40.0,$25.00-$49.99,130,26714.0,316,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
40.0,$25.00-$49.99,280,26714.0,7252,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
75.0,$100-499.99,500,14260.0,2504,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
45.0,$25.00-$49.99,170,23769.0,4454,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
20.0,$10.00-$24.99,162,53547.0,10526,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
100.0,$100-499.99,1180,10712.0,3824,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
345.0,$500 and above,2642,3105.0,49,1,0,0,0,0,0,0,0,0,0,0,$500 and above
30.0,$25.00-$49.99,141,35722.0,974,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,72,35722.0,1189,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
99.0,$100-499.99,526,10826.0,1109,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
45.0,$25.00-$49.99,220,23838.0,4467,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
79.0,$100-499.99,350,13584.0,4531,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
25.0,$10.00-$24.99,236,42928.0,8410,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
25.0,$10.00-$24.99,98,42928.0,9750,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
55.0,$100-499.99,464,19526.0,3576,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
300.0,$500 and above,1711,3583.0,1634,1,0,0,0,0,0,0,0,0,0,0,$500 and above
100.0,$100-499.99,1360,10753.0,3836,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
29.0,$25.00-$49.99,199,37081.0,4294,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
35.0,$25.00-$49.99,295,30740.0,386,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
20.0,$10.00-$24.99,81,53823.0,10585,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
75.0,$100-499.99,764,14355.0,4712,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
50.0,$25.00-$49.99,294,21546.0,3993,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
99.0,$100-499.99,1546,10887.0,3879,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
25.0,$10.00-$24.99,160,43141.0,9779,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
60.0,$100-499.99,647,17979.0,5535,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
40.0,$25.00-$49.99,433,26985.0,7304,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
325.0,$500 and above,2985,3326.0,1528,1,0,0,0,0,0,0,0,0,0,0,$500 and above
75.0,$100-499.99,790,14418.0,337,0,0,0,0,0,0,0,0,1,0,0,$100-499.99
49.0,$25.00-$49.99,295,22077.0,2460,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
90.0,$100-499.99,751,12023.0,109,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
55.0,$100-499.99,479,19679.0,5890,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
40.0,$25.00-$49.99,180,27061.0,5107,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
25.0,$10.00-$24.99,20,43328.0,344,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,72,43328.0,5063,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,319,43328.0,720,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
75.0,$100-499.99,1025,14450.0,4732,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
45.0,$25.00-$49.99,138,24088.0,2703,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
80.0,$100-499.99,1212,13553.0,4524,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
55.0,$100-499.99,736,19715.0,5901,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
75.0,$100-499.99,458,14463.0,262,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
34.0,$25.00-$49.99,169,31941.0,8140,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
45.0,$25.00-$49.99,276,24136.0,4525,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
200.0,$500 and above,1018,5432.0,764,0,0,0,0,0,0,0,0,0,1,0,$500 and above
150.0,$500 and above,1047,7249.0,724,0,0,0,0,0,0,0,1,0,0,0,$500 and above
30.0,$25.00-$49.99,173,36265.0,8794,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,504,36265.0,7028,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
25.0,$10.00-$24.99,171,43530.0,8532,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
250.0,$500 and above,575,4356.0,106,0,0,1,0,0,0,0,0,0,0,0,$500 and above
80.0,$100-499.99,835,13624.0,4540,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
240.0,$500 and above,4906,4543.0,179,0,0,1,0,0,0,0,0,0,0,0,$500 and above
75.0,$100-499.99,1068,14543.0,4754,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
45.0,$25.00-$49.99,144,24253.0,4551,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
75.0,$100-499.99,592,14564.0,4763,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
20.0,$10.00-$24.99,161,54705.0,11241,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
200.0,$500 and above,1109,5480.0,2303,1,0,0,0,0,0,0,0,0,0,0,$500 and above
30.0,$25.00-$49.99,149,36542.0,8829,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
45.0,$25.00-$49.99,323,24374.0,680,0,0,0,0,0,0,0,0,1,0,0,$25.00-$49.99
10.0,$5.00-$9.99,34,109734.0,701,0,0,1,0,0,0,0,0,0,0,0,$5.00-$9.99
75.0,$100-499.99,603,14650.0,2589,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
60.0,$100-499.99,951,18327.0,5607,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
20.0,$10.00-$24.99,54,54998.0,1891,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,83,54998.0,10816,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
249.0,$500 and above,2592,4419.0,423,0,0,0,0,0,0,0,1,0,0,0,$500 and above
40.0,$25.00-$49.99,229,27536.0,376,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,492,22030.0,2455,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
25.0,$10.00-$24.99,472,44107.0,9894,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,158,44107.0,5165,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
40.0,$25.00-$49.99,53,27593.0,142,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,442,22077.0,2460,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,191,22077.0,676,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
48.0,$25.00-$49.99,228,23021.0,100,0,0,0,0,0,0,0,0,1,0,0,$25.00-$49.99
20.0,$10.00-$24.99,136,55338.0,454,0,0,0,0,0,0,1,0,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,142,44300.0,9919,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
30.0,$25.00-$49.99,109,36960.0,249,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
15.0,$10.00-$24.99,43,73940.0,1210,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
40.0,$25.00-$49.99,250,27741.0,7431,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
35.0,$25.00-$49.99,229,31707.0,8100,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
100.0,$100-499.99,474,11107.0,3,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
100.0,$100-499.99,1167,11107.0,1143,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
65.0,$100-499.99,383,17102.0,5338,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
50.0,$25.00-$49.99,488,22236.0,2482,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
100.0,$100-499.99,1054,11124.0,3944,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
20.0,$10.00-$24.99,126,55627.0,6589,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
10.0,$5.00-$9.99,25,111285.0,4109,0,0,1,0,0,0,0,0,0,0,0,$5.00-$9.99
10.0,$5.00-$9.99,34,111285.0,20581,0,0,0,0,0,0,0,0,0,1,0,$5.00-$9.99
25.0,$10.00-$24.99,157,44515.0,1158,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
50.0,$25.00-$49.99,201,22293.0,6422,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
55.0,$100-499.99,585,20282.0,6032,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
30.0,$25.00-$49.99,586,37245.0,7250,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
45.0,$25.00-$49.99,493,24840.0,4668,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
12.0,$10.00-$24.99,17,93158.0,1156,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
35.0,$25.00-$49.99,191,31941.0,3657,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
35.0,$25.00-$49.99,15,31941.0,6155,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
100.0,$100-499.99,1153,11181.0,3958,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
20.0,$10.00-$24.99,72,55924.0,10989,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
250.0,$500 and above,999,4474.0,110,0,0,1,0,0,0,0,0,0,0,0,$500 and above
15.0,$10.00-$24.99,103,74571.0,14465,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
100.0,$100-499.99,408,11196.0,8,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
50.0,$25.00-$49.99,68,22413.0,690,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
100.0,$100-499.99,1051,11212.0,3968,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
30.0,$25.00-$49.99,155,37387.0,300,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,270,22459.0,4172,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
25.0,$10.00-$24.99,256,44925.0,743,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
125.0,$500 and above,212,8986.0,30,0,0,1,0,0,0,0,0,0,0,0,$500 and above
150.0,$500 and above,857,7498.0,1148,0,0,0,0,0,0,0,0,0,1,0,$500 and above
50.0,$25.00-$49.99,865,22501.0,6460,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,348,22501.0,4181,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
49.0,$25.00-$49.99,129,22963.0,4279,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
20.0,$10.00-$24.99,151,56295.0,876,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
20.0,$10.00-$24.99,24,56295.0,4033,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
160.0,$500 and above,1065,7038.0,698,0,0,0,0,0,0,0,1,0,0,0,$500 and above
145.0,$500 and above,1042,7774.0,3031,1,0,0,0,0,0,0,0,0,0,0,$500 and above
50.0,$25.00-$49.99,187,22556.0,694,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,362,22556.0,6469,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
15.0,$10.00-$24.99,144,75209.0,1230,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
15.0,$10.00-$24.99,58,75209.0,188,0,0,0,0,1,0,0,0,0,0,0,$10.00-$24.99
75.0,$100-499.99,572,15042.0,1589,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
150.0,$500 and above,294,7528.0,56,0,0,1,0,0,0,0,0,0,0,0,$500 and above
75.0,$100-499.99,860,15071.0,4886,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
50.0,$25.00-$49.99,437,22607.0,6476,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
30.0,$25.00-$49.99,124,37691.0,4365,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
35.0,$25.00-$49.99,152,32341.0,8207,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
20.0,$10.00-$24.99,175,56641.0,11468,1,0,0,0,0,0,0,0,0,0,0,$10.00-$24.99
40.0,$25.00-$49.99,298,28323.0,3215,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
135.0,$500 and above,1429,8393.0,3215,1,0,0,0,0,0,0,0,0,0,0,$500 and above
25.0,$10.00-$24.99,98,45324.0,8928,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
37.0,$25.00-$49.99,450,30628.0,534,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
100.0,$100-499.99,228,11336.0,18,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
500.0,$500 and above,3612,2269.0,49,0,0,0,0,0,1,0,0,0,0,0,$500 and above
50.0,$25.00-$49.99,325,22708.0,2546,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
35.0,$25.00-$49.99,194,32456.0,6258,0,0,0,0,0,0,0,0,0,1,0,$25.00-$49.99
60.0,$100-499.99,507,18959.0,2097,0,0,0,0,0,0,0,1,0,0,0,$100-499.99
25.0,$10.00-$24.99,225,45545.0,8963,0,0,0,0,0,0,0,0,0,1,0,$10.00-$24.99
35.0,$25.00-$49.99,493,32546.0,8242,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
35.0,$25.00-$49.99,228,32546.0,3727,0,0,0,0,0,0,0,1,0,0,0,$25.00-$49.99
39.0,$25.00-$49.99,322,29226.0,7685,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
100.0,$100-499.99,948,11402.0,198,0,0,1,0,0,0,0,0,0,0,0,$100-499.99
20.0,$10.00-$24.99,47,57016.0,539,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
50.0,$25.00-$49.99,536,22811.0,6518,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
75.0,$100-499.99,166,15224.0,2690,0,0,0,0,0,0,0,0,0,1,0,$100-499.99
25.0,$10.00-$24.99,111,45735.0,5355,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
25.0,$10.00-$24.99,128,45735.0,5355,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
12.0,$10.00-$24.99,411,95367.0,11406,0,0,0,0,0,0,0,1,0,0,0,$10.00-$24.99
150.0,$500 and above,522,7636.0,57,0,0,1,0,0,0,0,0,0,0,0,$500 and above
40.0,$25.00-$49.99,240,28636.0,351,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
10.0,$5.00-$9.99,53,114618.0,1273,0,0,1,0,0,0,0,0,0,0,0,$5.00-$9.99
15.0,$10.00-$24.99,40,76512.0,396,0,0,1,0,0,0,0,0,0,0,0,$10.00-$24.99
100.0,$100-499.99,751,11479.0,200,1,0,0,0,0,0,0,0,0,0,0,$100-499.99
50.0,$25.00-$49.99,164,22963.0,155,0,0,1,0,0,0,0,0,0,0,0,$25.00-$49.99
50.0,$25.00-$49.99,684,22963.0,6547,1,0,0,0,0,0,0,0,0,0,0,$25.00-$49.99
