Full name,Price Group,Cameo video price,Wikipedia,FF Celebrity rating,FF Main category rating,Catergory_Actors,Catergory_Artists,Catergory_Athletes,Catergory_Business People,Catergory_Chefs,Catergory_Comedians,Catergory_Models,Catergory_Musicians,Catergory_Personalities,Catergory_Public Figures,Catergory_Writers
Emily Infeld,3,20.0,33,105386.0,46,0,0,1,0,0,0,0,0,0,0,0
Gerhard de Beer,3,20.0,12,105386.0,3876,0,0,1,0,0,0,0,0,0,0,0
Kid Capri,4,50.0,142,42166.0,4930,0,0,0,0,0,0,0,1,0,0,0
Algee Smith,5,100.0,903,21092.0,6184,1,0,0,0,0,0,0,0,0,0,0
Fiona Gubelmann,5,100.0,623,21092.0,6184,1,0,0,0,0,0,0,0,0,0,0
Kevin Sheedy,4,30.0,319,70401.0,92,0,0,1,0,0,0,0,0,0,0,0
Taylor Rapp,4,30.0,168,70401.0,460,0,0,1,0,0,0,0,0,0,0,0
Admiral Schofield,5,60.0,182,35238.0,961,0,0,1,0,0,0,0,0,0,0,0
Steve Blum,5,65.0,1859,32546.0,6275,0,0,0,0,0,0,0,0,0,1,0
Ronn Moss,6,129.0,555,16407.0,5189,1,0,0,0,0,0,0,0,0,0,0
Shwayze,4,50.0,125,42345.0,4947,0,0,0,0,0,0,0,1,0,0,0
Satine Phoenix,4,50.0,189,42345.0,343,1,0,0,0,0,0,0,0,0,0,0
Brian Orakpo,5,100.0,151,21177.0,637,0,0,1,0,0,0,0,0,0,0,0
Mat Franco,5,95.0,305,22293.0,4145,0,0,0,0,0,0,0,0,0,1,0
Carly Patterson,5,75.0,287,28239.0,16,0,0,1,0,0,0,0,0,0,0,0
Antwaan Randle El,5,75.0,133,28239.0,901,0,0,1,0,0,0,0,0,0,0,0
Dean Blandino,3,25.0,21,84722.0,16226,0,0,0,0,0,0,0,0,0,1,0
Max Bretos,3,25.0,24,84722.0,16226,0,0,0,0,0,0,0,0,0,1,0
Darren Rovell,4,35.0,214,60558.0,11873,0,0,0,0,0,0,0,0,0,1,0
Clayton Snyder,4,35.0,218,60558.0,11873,0,0,0,0,0,0,0,0,0,1,0
Pandora Boxx,5,55.0,245,38585.0,7547,0,0,0,0,0,0,0,0,0,1,0
Matt DiBenedetto,4,39.0,265,54423.0,66,0,0,1,0,0,0,0,0,0,0,0
Danny Woodburn,5,65.0,283,32659.0,8258,1,0,0,0,0,0,0,0,0,0,0
Kate Flannery,6,180.0,1039,11806.0,2000,0,0,0,0,0,0,0,0,0,1,0
Pierre Thomas,4,50.0,69,42556.0,1436,0,0,1,0,0,0,0,0,0,0,0
Scott Gomez,4,50.0,191,42556.0,331,0,0,1,0,0,0,0,0,0,0,0
Kyle Selig,4,30.0,131,70951.0,13824,0,0,0,0,0,0,0,0,0,1,0
Brooke Waggoner,2,10.0,11,213266.0,23107,0,0,0,0,0,0,0,1,0,0,0
Eric Jackson,2,10.0,27,213266.0,34586,0,0,0,0,0,0,0,0,0,1,0
Dieugot Joseph,2,10.0,9,213266.0,7489,0,0,1,0,0,0,0,0,0,0,0
Glenn Scarpelli,4,49.0,166,43530.0,9826,1,0,0,0,0,0,0,0,0,0,0
Scottie Upshall,4,35.0,77,60968.0,597,0,0,1,0,0,0,0,0,0,0,0
Tony Franklin,4,35.0,159,60968.0,7243,0,0,0,0,0,0,0,1,0,0,0
Matt McCoy,6,125.0,666,17077.0,5333,1,0,0,0,0,0,0,0,0,0,0
Joey Muha,3,20.0,14,106811.0,12757,0,0,0,0,0,0,0,1,0,0,0
David Andrews,4,50.0,408,42739.0,9719,1,0,0,0,0,0,0,0,0,0,0
Daniel Pesina,3,25.0,62,85600.0,14168,1,0,0,0,0,0,0,0,0,0,0
Andre Branch,3,25.0,21,85600.0,3079,0,0,1,0,0,0,0,0,0,0,0
Sue Rose,3,25.0,100,85600.0,16387,0,0,0,0,0,0,0,0,0,1,0
Tim Parker,3,25.0,28,85600.0,6809,0,0,1,0,0,0,0,0,0,0,0
Mike Gesicki,4,45.0,138,47558.0,1635,0,0,1,0,0,0,0,0,0,0,0
Maribel Guardia,6,115.0,514,18630.0,3389,0,0,0,0,0,0,0,0,0,1,0
Skinnyfromthe9,5,60.0,193,35722.0,4148,0,0,0,0,0,0,0,1,0,0,0
Dan Fouts,6,114.0,218,18807.0,554,0,0,1,0,0,0,0,0,0,0,0
Tierna Davidson,4,30.0,90,71509.0,5439,0,0,1,0,0,0,0,0,0,0,0
Lil Windex,4,30.0,44,71509.0,8554,0,0,0,0,0,0,0,1,0,0,0
Paul Danan,5,73.0,63,29402.0,5590,0,0,0,0,0,0,0,0,0,1,0
Leigh Steinberg,4,50.0,213,42928.0,1347,0,0,1,0,0,0,0,0,0,0,0
Jim Larranaga,4,50.0,35,42928.0,286,0,0,1,0,0,0,0,0,0,0,0
Gregg Bissonette,4,50.0,205,42928.0,5012,0,0,0,0,0,0,0,1,0,0,0
Shayla Beesley,3,15.0,18,143196.0,17705,1,0,0,0,0,0,0,0,0,0,0
Temarrick Hemingway,3,15.0,21,143196.0,5285,0,0,1,0,0,0,0,0,0,0,0
Andrea Londo,5,100.0,315,21489.0,3983,0,0,0,0,0,0,0,0,0,1,0
Sarah Lacina,4,49.0,178,43925.0,8628,0,0,0,0,0,0,0,0,0,1,0
Gyton Grantley,4,40.0,107,53823.0,11142,1,0,0,0,0,0,0,0,0,0,0
Jose Reyes,5,100.0,703,21546.0,230,0,0,1,0,0,0,0,0,0,0,0
Eric Dickerson,6,250.0,348,8625.0,242,0,0,1,0,0,0,0,0,0,0,0
Bryan White,4,50.0,174,43141.0,5037,0,0,0,0,0,0,0,1,0,0,0
Andruw Jones,5,100.0,367,21596.0,234,0,0,1,0,0,0,0,0,0,0,0
Carmine Appice,5,100.0,492,21596.0,2399,0,0,0,0,0,0,0,1,0,0,0
Elle Dawe,3,25.0,64,86478.0,16553,0,0,0,0,0,0,0,0,0,1,0
Patti Stanger,6,150.0,378,14418.0,2535,0,0,0,0,0,0,0,0,0,1,0
Frederic Brillant,3,20.0,20,108243.0,9197,0,0,1,0,0,0,0,0,0,0,0
William Shockley,4,40.0,175,54136.0,11171,1,0,0,0,0,0,0,0,0,0,0
Jeana Keough,5,75.0,307,28877.0,7635,1,0,0,0,0,0,0,0,0,0,0
Nick Johnson,4,50.0,105,43328.0,1132,0,0,1,0,0,0,0,0,0,0,0
Wally Wingert,4,50.0,164,43328.0,9803,1,0,0,0,0,0,0,0,0,0,0
Ian Beattie,4,50.0,88,43328.0,8487,0,0,0,0,0,0,0,0,0,1,0
Sarah Douglas,5,100.0,408,21697.0,6299,1,0,0,0,0,0,0,0,0,0,0
Trevone Boykin,5,100.0,70,21697.0,657,0,0,1,0,0,0,0,0,0,0,0
Shangela,6,150.0,156,14487.0,2550,0,0,0,0,0,0,0,0,0,1,0
Lorenzo Alexander,4,50.0,96,43530.0,1481,0,0,1,0,0,0,0,0,0,0,0
Kiana Tom,4,50.0,134,43530.0,9826,1,0,0,0,0,0,0,0,0,0,0
Peter Robbins,4,50.0,112,43530.0,9826,1,0,0,0,0,0,0,0,0,0,0
Giovonnie Samuels,4,40.0,139,54423.0,11210,1,0,0,0,0,0,0,0,0,0,0
Lewis Moody,4,30.0,75,72734.0,405,0,0,1,0,0,0,0,0,0,0,0
Jess Moskaluke,4,30.0,60,72734.0,8721,0,0,0,0,0,0,0,1,0,0,0
Rick Campanelli,3,25.0,54,87360.0,16723,0,0,0,0,0,0,0,0,0,1,0
Drake White,4,50.0,94,43717.0,5109,0,0,0,0,0,0,0,1,0,0,0
Scott Lowell,4,40.0,114,54705.0,11241,1,0,0,0,0,0,0,0,0,0,0
Nelson Franklin,5,75.0,641,29226.0,7685,1,0,0,0,0,0,0,0,0,0,0
Miz Cracker,5,75.0,985,29226.0,5563,0,0,0,0,0,0,0,0,0,1,0
Corey Clement,5,75.0,119,29226.0,931,0,0,1,0,0,0,0,0,0,0,0
Alan Fletcher,4,35.0,117,62635.0,12110,1,0,0,0,0,0,0,0,0,0,0
Kate Russell,3,15.0,33,146192.0,25905,0,0,0,0,0,0,0,0,0,1,0
Mikalah Gordon,3,15.0,26,146192.0,17007,0,0,0,0,0,0,0,1,0,0,0
Lucy Boryer,3,15.0,39,146192.0,17830,1,0,0,0,0,0,0,0,0,0,0
Simon Geschke,3,15.0,17,146192.0,292,0,0,1,0,0,0,0,0,0,0,0
Courtney Hicks,3,15.0,10,146192.0,341,0,0,1,0,0,0,0,0,0,0,0
Landon Turner,3,15.0,9,146192.0,5394,0,0,1,0,0,0,0,0,0,0,0
Nyheim Hines,4,45.0,71,48767.0,1678,0,0,1,0,0,0,0,0,0,0,0
Isaiah Prince,3,20.0,52,109734.0,718,0,0,1,0,0,0,0,0,0,0,0
Jordan Luplow,3,20.0,86,109734.0,1929,0,0,1,0,0,0,0,0,0,0,0
Vicki Gunvalson,6,125.0,577,17585.0,3173,0,0,0,0,0,0,0,0,0,1,0
Phil X,6,120.0,421,18327.0,2003,0,0,0,0,0,0,0,1,0,0,0
Bob West,4,40.0,150,54998.0,11275,1,0,0,0,0,0,0,0,0,0,0
Kelli Maroney,4,40.0,146,54998.0,11275,1,0,0,0,0,0,0,0,0,0,0
Dan Ewing,4,40.0,159,54998.0,10816,0,0,0,0,0,0,0,0,0,1,0
Murray Hill,3,22.0,41,100112.0,18793,0,0,0,0,0,0,0,0,0,1,0
Jesse Leach,5,80.0,318,27536.0,3123,0,0,0,0,0,0,0,1,0,0,0
Luenell,5,100.0,681,22030.0,6374,1,0,0,0,0,0,0,0,0,0,0
Kimberlin Brown,4,50.0,138,44107.0,1393,1,0,0,0,0,0,0,0,0,0,0
Jamal Anderson,4,50.0,81,44107.0,1501,0,0,1,0,0,0,0,0,0,0,0
Steve Sax,5,59.0,221,37387.0,508,0,0,1,0,0,0,0,0,0,0,0
Ilana Levine,3,25.0,88,88264.0,16861,0,0,0,0,0,0,0,0,0,1,0
Jesse Csincsak,3,25.0,165,88264.0,3059,1,0,0,0,0,0,0,0,0,0,0
Robert Frank,5,75.0,188,29499.0,5619,0,0,0,0,0,0,0,0,0,1,0
Donna Lynne Champlin,5,75.0,417,29499.0,3362,0,0,0,0,0,0,0,1,0,0,0
Tracy Wolfson,5,100.0,77,22133.0,4114,0,0,0,0,0,0,0,0,0,1,0
Josh Robbins,2,10.0,11,221347.0,18,0,0,0,0,0,0,0,0,1,0,0
Mitch English,2,10.0,12,221347.0,35561,0,0,0,0,0,0,0,0,0,1,0
Gregg Ritz,2,10.0,15,221347.0,35561,0,0,0,0,0,0,0,0,0,1,0
Birk Ruud,2,10.0,6,221347.0,2046,0,0,1,0,0,0,0,0,0,0,0
Stefan Brogren,4,40.0,295,55338.0,10879,0,0,0,0,0,0,0,0,0,1,0
T-Wayne,4,50.0,66,44300.0,5186,0,0,0,0,0,0,0,1,0,0,0
Julia Morales,4,29.0,241,76512.0,396,0,0,1,0,0,0,0,0,0,0,0
Harrison Phillips,4,35.0,51,63460.0,2215,0,0,1,0,0,0,0,0,0,0,0
Pia Miranda,4,35.0,134,63460.0,12185,1,0,0,0,0,0,0,0,0,0,0
Mitchell Whitfield,5,59.0,252,37691.0,8984,1,0,0,0,0,0,0,0,0,0,0
Camille Leblanc-Bazinet,5,60.0,109,37081.0,151,0,0,1,0,0,0,0,0,0,0,0
Kin Shriner,4,40.0,124,55627.0,11346,1,0,0,0,0,0,0,0,0,0,0
Darius Fleming,3,20.0,14,111285.0,4109,0,0,1,0,0,0,0,0,0,0,0
Mel Buttle,3,20.0,37,111285.0,20581,0,0,0,0,0,0,0,0,0,1,0
Charlie Finn,3,20.0,49,111285.0,16013,1,0,0,0,0,0,0,0,0,0,0
Phillip Jeanmarie,3,20.0,67,111285.0,16013,1,0,0,0,0,0,0,0,0,0,0
Katie Ormerod,3,20.0,10,111285.0,724,0,0,1,0,0,0,0,0,0,0,0
Diana King,4,50.0,168,44515.0,5213,0,0,0,0,0,0,0,1,0,0,0
Bobby Rush,5,75.0,585,29680.0,1301,0,0,0,0,0,0,0,0,0,1,0
Chris Mack,5,75.0,50,29680.0,161,0,0,1,0,0,0,0,0,0,0,0
Myles Turner,6,120.0,59,18566.0,507,0,0,1,0,0,0,0,0,0,0,0
Jesse Holley,3,25.0,29,89214.0,3207,0,0,1,0,0,0,0,0,0,0,0
Dale Godboldo,3,25.0,49,89214.0,14453,1,0,0,0,0,0,0,0,0,0,0
Glen Drover,3,25.0,59,89214.0,10686,0,0,0,0,0,0,0,1,0,0,0
Bradley Bozeman,3,25.0,51,89214.0,3207,0,0,1,0,0,0,0,0,0,0,0
Christopher Judge,6,200.0,1504,11158.0,3954,1,0,0,0,0,0,0,0,0,0,0
Jorge Mateo,3,18.0,134,124000.0,2231,0,0,1,0,0,0,0,0,0,0,0
James Monroe Iglehart,5,60.0,379,37245.0,1137,1,0,0,0,0,0,0,0,0,0,0
Jackson Galaxy,6,125.0,492,17880.0,3242,0,0,0,0,0,0,0,0,0,1,0
Javale McGee,7,500.0,2075,4471.0,114,0,0,1,0,0,0,0,0,0,0,0
Paula Lane,4,50.0,60,44715.0,8793,0,0,0,0,0,0,0,0,0,1,0
Olden Polynice,4,35.0,105,63889.0,1611,0,0,1,0,0,0,0,0,0,0,0
Tenille Townes,4,35.0,279,63889.0,7604,0,0,0,0,0,0,0,1,0,0,0
Christy McGinity,4,40.0,101,55924.0,10989,0,0,0,0,0,0,0,0,0,1,0
Bridget Sloan,4,40.0,103,55924.0,34,0,0,1,0,0,0,0,0,0,0,0
Carlos Baerga,4,30.0,68,74571.0,1221,0,0,1,0,0,0,0,0,0,0,0
Mona Marshall,5,65.0,266,34427.0,8526,1,0,0,0,0,0,0,0,0,0,0
Rachel Luttrell,5,75.0,211,29856.0,7809,1,0,0,0,0,0,0,0,0,0,0
Christian Adam,3,15.0,72,149285.0,26356,0,0,0,0,0,0,0,0,0,1,0
Jokke Sommer,3,15.0,19,149285.0,1100,0,0,1,0,0,0,0,0,0,0,0
Nick Goody,3,15.0,43,149285.0,2800,0,0,1,0,0,0,0,0,0,0,0
Lauren Molina,3,15.0,21,149285.0,26356,0,0,0,0,0,0,0,0,0,1,0
Jessica Clarke,3,15.0,17,149285.0,901,0,0,0,0,0,0,1,0,0,0,0
John Starks,6,103.0,478,21742.0,609,0,0,1,0,0,0,0,0,0,0,0
Michael Sweet,5,59.0,178,37980.0,4402,0,0,0,0,0,0,0,1,0,0,0
Jason Belmonte,5,55.0,129,40760.0,167,0,0,1,0,0,0,0,0,0,0,0
Chad Duell,5,60.0,200,37387.0,7279,0,0,0,0,0,0,0,0,0,1,0
Liz Callaway,5,69.0,268,32546.0,3727,0,0,0,0,0,0,0,1,0,0,0
Verdine White,5,100.0,367,22459.0,2511,0,0,0,0,0,0,0,1,0,0,0
George Lynch,5,100.0,444,22459.0,2511,0,0,0,0,0,0,0,1,0,0,0
Esther Ku,4,50.0,82,44925.0,53,0,0,0,0,0,1,0,0,0,0,0
Jaylen Samuels,5,75.0,70,29950.0,964,0,0,1,0,0,0,0,0,0,0,0
Rafael De La Fuente,5,100.0,450,22501.0,4181,0,0,0,0,0,0,0,0,0,1,0
Shadoe Stevens,5,100.0,309,22501.0,6460,1,0,0,0,0,0,0,0,0,0,0
Johnny Bench,6,200.0,1201,11263.0,98,0,0,1,0,0,0,0,0,0,0,0
Dexter Manley,5,75.0,107,30048.0,967,0,0,1,0,0,0,0,0,0,0,0
Nijel Amos,3,25.0,74,90152.0,502,0,0,1,0,0,0,0,0,0,0,0
Daniel Menzel,3,25.0,45,90152.0,158,0,0,1,0,0,0,0,0,0,0,0
Wayne Coyne,5,100.0,322,22556.0,2526,0,0,0,0,0,0,0,1,0,0,0
Charles Esten,6,200.0,1034,11278.0,3989,1,0,0,0,0,0,0,0,0,0,0
EVE MAURO,3,20.0,47,112933.0,20840,0,0,0,0,0,0,0,0,0,1,0
Jess Walton,5,65.0,173,34772.0,8576,1,0,0,0,0,0,0,0,0,0,0
Sara Evans,6,200.0,684,11321.0,1170,0,0,0,0,0,0,0,1,0,0,0
Aaron Dobson,4,40.0,38,56641.0,1951,0,0,1,0,0,0,0,0,0,0,0
Dwier Brown,4,40.0,143,56641.0,11468,1,0,0,0,0,0,0,0,0,0,0
Riki Rachtman,4,50.0,213,45324.0,1445,0,0,0,0,0,0,0,1,0,0,0
Philippe Gilbert,4,50.0,187,45324.0,49,0,0,1,0,0,0,0,0,0,0,0
Bill Oakley,4,35.0,116,64792.0,1168,0,0,0,0,0,0,0,0,0,0,1
Peter Dickson,4,35.0,53,64792.0,12685,0,0,0,0,0,0,0,0,0,1,0
Rich Gaspari,4,34.0,85,66701.0,11,0,0,1,0,0,0,0,0,0,0,0
Luke Jacobz,5,55.0,583,41246.0,8060,0,0,0,0,0,0,0,0,0,1,0
El Hijo Del Santo,4,45.0,116,50481.0,805,0,0,1,0,0,0,0,0,0,0,0
Erik Griffin,5,75.0,320,30311.0,321,0,0,0,0,0,1,0,0,0,0,0
Linda Young,4,30.0,84,75842.0,14677,0,0,0,0,0,0,0,0,0,1,0
Nadia Hilker,5,85.0,378,26776.0,762,1,0,0,0,0,0,0,0,0,0,0
The Lady Of Rage,5,100.0,430,22763.0,2551,0,0,0,0,0,0,0,1,0,0,0
Juan Pablo Espinosa,3,25.0,46,91151.0,17371,0,0,0,0,0,0,0,0,0,1,0
Rachael Lampa,3,25.0,43,91151.0,10906,0,0,0,0,0,0,0,1,0,0,0
Adina Howard,5,75.0,240,30394.0,3476,0,0,0,0,0,0,0,1,0,0,0
Antonio Freeman,4,40.0,73,57016.0,1974,0,0,1,0,0,0,0,0,0,0,0
Melanie Liburd,5,100.0,268,22811.0,6518,1,0,0,0,0,0,0,0,0,0,0
Erica Mena,6,250.0,910,9125.0,1449,0,0,0,0,0,0,0,0,0,1,0
John 5,6,200.0,805,11420.0,1182,0,0,0,0,0,0,0,1,0,0,0
Keegan Allen,6,195.0,417,11714.0,4090,1,0,0,0,0,0,0,0,0,0,0
Efren Ramirez,6,120.0,407,19040.0,5745,1,0,0,0,0,0,0,0,0,0,0
Lynn Gilmartin,4,35.0,269,65284.0,12782,0,0,0,0,0,0,0,0,0,1,0
Lilly King,5,70.0,101,32659.0,31,0,0,1,0,0,0,0,0,0,0,0
Betsey Johnson,5,100.0,308,22867.0,4254,0,0,0,0,0,0,0,0,0,1,0
Francis Atuahene,3,15.0,19,152593.0,14333,0,0,1,0,0,0,0,0,0,0,0
Heather McDonald,5,65.0,264,35238.0,343,0,0,0,0,0,1,0,0,0,0,0
Ray Santiago,5,75.0,184,30544.0,7920,1,0,0,0,0,0,0,0,0,0,0
Ariel Pink,6,150.0,571,15276.0,1615,0,0,0,0,0,0,0,1,0,0,0
Jimmy Dykes,3,20.0,8,114618.0,752,0,0,1,0,0,0,0,0,0,0,0
Arielle Jacobs,4,40.0,89,57352.0,11248,0,0,0,0,0,0,0,0,0,1,0
Jasmine Masters,4,40.0,238,57352.0,11248,0,0,0,0,0,0,0,0,0,1,0
Brian Wecht,4,50.0,222,45940.0,5385,0,0,0,0,0,0,0,1,0,0,0
Jekalyn Carr,4,50.0,169,45940.0,5385,0,0,0,0,0,0,0,1,0,0,0
Cody Core,3,17.0,41,135151.0,4987,0,0,1,0,0,0,0,0,0,0,0
Shawn Drover,4,29.0,57,79253.0,9525,0,0,0,0,0,0,0,1,0,0,0
Ryan McCombs,4,37.0,99,62185.0,7390,0,0,0,0,0,0,0,1,0,0,0
Dustin Ellermann,2,10.0,30,230115.0,36602,0,0,0,0,0,0,0,0,0,1,0
Darwin Cook,2,10.0,16,230115.0,5062,0,0,1,0,0,0,0,0,0,0,0
Evelyn Walsh,2,10.0,11,230115.0,581,0,0,1,0,0,0,0,0,0,0,0
Francine Lewis,3,25.0,47,92125.0,17550,0,0,0,0,0,0,0,0,0,1,0
Ryan Steele,3,25.0,53,92125.0,17550,0,0,0,0,0,0,0,0,0,1,0
Steve Hofstetter,4,44.0,247,52350.0,437,0,0,0,0,0,1,0,0,0,0,0
Genevieve Gorder,5,100.0,218,23064.0,4300,0,0,0,0,0,0,0,0,0,1,0
Archie Thompson,5,60.0,127,38442.0,2576,0,0,1,0,0,0,0,0,0,0,0
Kerry Butler,5,60.0,259,38442.0,7514,0,0,0,0,0,0,0,0,0,1,0
Thunder Rosa,4,45.0,529,51272.0,816,0,0,1,0,0,0,0,0,0,0,0
Kurt Braunohler,4,40.0,116,57696.0,11319,0,0,0,0,0,0,0,0,0,1,0
Chad Beebe,4,40.0,61,57696.0,2004,0,0,1,0,0,0,0,0,0,0,0
Kenbrell Thompkins,4,40.0,25,57696.0,2004,0,0,1,0,0,0,0,0,0,0,0
Ben Johnson,6,200.0,12,11542.0,27,0,0,1,0,0,0,0,0,0,0,0
Josef Ber,3,12.0,21,192911.0,19693,1,0,0,0,0,0,0,0,0,0,0
Brevin Knight,4,30.0,69,77172.0,1906,0,0,1,0,0,0,0,0,0,0,0
Andrew Poje,4,30.0,24,77172.0,159,0,0,1,0,0,0,0,0,0,0,0
IronE Singleton,5,55.0,81,42166.0,8262,0,0,0,0,0,0,0,0,0,1,0
Peter Kelamis,4,50.0,150,46408.0,10212,1,0,0,0,0,0,0,0,0,0,0
Wendell Holland,4,50.0,75,46408.0,9123,0,0,0,0,0,0,0,0,0,1,0
Blaze Ya Dead Homie,4,40.0,76,58031.0,6868,0,0,0,0,0,0,0,1,0,0,0
Nakia Burrise,4,40.0,112,58031.0,11637,1,0,0,0,0,0,0,0,0,0,0
Kit Cope,3,20.0,33,116357.0,1290,0,0,1,0,0,0,0,0,0,0,0
Todd Richards,3,20.0,40,116357.0,1485,0,0,1,0,0,0,0,0,0,0,0
Andy Buckley,6,145.0,1446,16056.0,5110,1,0,0,0,0,0,0,0,0,0,0
Michael Hixon,3,25.0,11,93158.0,532,0,0,1,0,0,0,0,0,0,0,0
Scott Speiser,3,25.0,38,93158.0,14742,1,0,0,0,0,0,0,0,0,0,0
Andrea Bogart,3,25.0,82,93158.0,14742,1,0,0,0,0,0,0,0,0,0,0
Rose Falcon,3,25.0,55,93158.0,11148,0,0,0,0,0,0,0,1,0,0,0
Jordi Vilasuso,4,50.0,221,46641.0,10247,1,0,0,0,0,0,0,0,0,0,0
Rick Malambri,4,50.0,121,46641.0,10247,1,0,0,0,0,0,0,0,0,0,0
Daniel Newman,5,60.0,113,38878.0,7609,0,0,0,0,0,0,0,0,0,1,0
Meghan McCarthy,5,60.0,154,38878.0,7609,0,0,0,0,0,0,0,0,0,1,0
Justin Ross Lee,4,40.0,226,58358.0,11432,0,0,0,0,0,0,0,0,0,1,0
Luke Bilyk,4,35.0,117,66701.0,2261,1,0,0,0,0,0,0,0,0,0,0
Bernie Shaw,4,30.0,70,77838.0,9349,0,0,0,0,0,0,0,1,0,0,0
Jonathan Saunders,3,15.0,11,156010.0,195,0,0,0,0,0,0,0,0,1,0,0
Bam Bam,3,15.0,32,156010.0,27331,0,0,0,0,0,0,0,0,0,1,0
Carly Foulkes,5,55.0,1782,42556.0,358,0,0,0,0,0,0,1,0,0,0,0
John Tartaglia,4,45.0,136,52078.0,10246,0,0,0,0,0,0,0,0,0,1,0
Renee Graziano,6,150.0,329,15629.0,383,0,0,0,0,0,0,0,0,1,0,0
Shawn Pyfrom,5,65.0,315,36115.0,8770,1,0,0,0,0,0,0,0,0,0,0
Nuno Gomes,5,75.0,240,31329.0,2038,0,0,1,0,0,0,0,0,0,0,0
Michelle Akers,5,55.0,134,42739.0,2906,0,0,1,0,0,0,0,0,0,0,0
Adriana Fonseca,4,50.0,102,47086.0,9261,0,0,0,0,0,0,0,0,0,1,0
Alex McGough,4,50.0,51,47086.0,1611,0,0,1,0,0,0,0,0,0,0,0
Marcelo Melo,4,45.0,34,52350.0,343,0,0,1,0,0,0,0,0,0,0,0
Tez Ilyas,3,25.0,96,94261.0,568,0,0,0,0,0,1,0,0,0,0,0
Tom Cotter,3,25.0,32,94261.0,568,0,0,0,0,0,1,0,0,0,0,0
Joe Hawley,3,25.0,32,94261.0,3416,0,0,1,0,0,0,0,0,0,0,0
Orlando Hudson,3,25.0,54,94261.0,1599,0,0,1,0,0,0,0,0,0,0,0
Charlie Kimball,3,25.0,90,94261.0,25,0,0,1,0,0,0,0,0,0,0,0
Ronan Keating,7,400.0,2587,5899.0,102,0,0,0,0,0,0,0,1,0,0,0
Aljamain Sterling,6,125.0,1186,18885.0,260,0,0,1,0,0,0,0,0,0,0,0
Lisa Wilcox,4,40.0,141,59042.0,11730,1,0,0,0,0,0,0,0,0,0,0
Marlon Hairston,3,20.0,42,118187.0,10268,0,0,1,0,0,0,0,0,0,0,0
Caleb Folan,3,20.0,42,118187.0,10268,0,0,1,0,0,0,0,0,0,0,0
Robert Wuhl,5,89.0,344,26584.0,7222,1,0,0,0,0,0,0,0,0,0,0
Craig Owens,4,50.0,221,47323.0,5535,0,0,0,0,0,0,0,1,0,0,0
Alonzo Bodden,4,50.0,91,47323.0,10363,1,0,0,0,0,0,0,0,0,0,0
Trey Wingo,5,75.0,437,31603.0,6084,0,0,0,0,0,0,0,0,0,1,0
Bill Engvall,6,150.0,610,15804.0,201,0,0,0,0,0,1,0,0,0,0,0
Sarah McLeod,4,35.0,103,67750.0,13218,0,0,0,0,0,0,0,0,0,1,0
Danielle Staub,6,150.0,370,15836.0,2823,0,0,0,0,0,0,0,0,0,1,0
Shaggy 2 Dope,6,134.0,514,17737.0,1919,0,0,0,0,0,0,0,1,0,0,0
Aries Spears,5,100.0,448,23769.0,6708,1,0,0,0,0,0,0,0,0,0,0
Chris Rager,4,30.0,96,79253.0,15260,0,0,0,0,0,0,0,0,0,1,0
Alex Roldan,4,30.0,45,79253.0,6209,0,0,1,0,0,0,0,0,0,0,0
Kelly Crull,4,30.0,329,79253.0,2734,1,0,0,0,0,0,0,0,0,0,0
Christian Ingebrigtsen,4,30.0,68,79253.0,9525,0,0,0,0,0,0,0,1,0,0,0
Audrey Assad,4,50.0,169,47558.0,5562,0,0,0,0,0,0,0,1,0,0,0
Erin Ryder,4,50.0,54,47558.0,9347,0,0,0,0,0,0,0,0,0,1,0
William Hope,4,50.0,199,47558.0,10398,1,0,0,0,0,0,0,0,0,0,0
Eddie McGee,4,33.0,278,72105.0,14029,0,0,0,0,0,0,0,0,0,1,0
Murphy Dunne,4,45.0,166,52935.0,11034,1,0,0,0,0,0,0,0,0,0,0
Bruce Kulick,5,100.0,376,23838.0,2672,0,0,0,0,0,0,0,1,0,0,0
Matt LaCosse,3,25.0,97,95367.0,3477,0,0,1,0,0,0,0,0,0,0,0
Mandy Rain,3,25.0,111,95367.0,11406,0,0,0,0,0,0,0,1,0,0,0
Kyle Troup,3,25.0,95,95367.0,1160,0,0,1,0,0,0,0,0,0,0,0
David Hernandez,3,25.0,51,95367.0,18071,0,0,0,0,0,0,0,0,0,1,0
Kevin Plawecki,4,29.0,182,82292.0,1358,0,0,1,0,0,0,0,0,0,0,0
Melissa Schuman,5,79.0,196,30224.0,3455,0,0,0,0,0,0,0,1,0,0,0
Bill Self,6,200.0,135,11941.0,47,0,0,1,0,0,0,0,0,0,0,0
Darren Collison,6,105.0,285,22763.0,633,0,0,1,0,0,0,0,0,0,0,0
Jack Angel,4,50.0,148,47810.0,10429,1,0,0,0,0,0,0,0,0,0,0
Shane Kippel,4,40.0,173,59786.0,11820,1,0,0,0,0,0,0,0,0,0,0
Kendall Waston,4,40.0,83,59786.0,4356,0,0,1,0,0,0,0,0,0,0,0
Jon Reep,4,40.0,66,59786.0,462,0,0,0,0,0,1,0,0,0,0,0
Rude Jude,5,69.0,162,34665.0,6704,0,0,0,0,0,0,0,0,0,1,0
Rai Vloet,3,15.0,20,159608.0,15202,0,0,1,0,0,0,0,0,0,0,0
